,product_name,product_review,rating
28819,Founders KBS (Kentucky Breakfast Stout),"12oz Bottle - Trade - Pantanap 

Aroma – Big whiskey and stout aroma.  Dark malts, tons of whiskey, coffee and chocolate aromas. 

Appearance – Dark black in color with a thin stout head.  

Flavor –  Awesome flavors, the whiskey was just enough to make this a truly awesome beer.  One of the best .  Loved the flavors and the Coffee, chocolate and dark malts all came through on this one. 
 
Palate – Great whiskey Mouthfeel, awesome stout texture with a nice dry finish. 

Overall – This is one of the best beers I have ever had.  The flavors where just over the top.  How can they make such a truly awesome beer.  The whiskey was perfect in this beer.  Great Job Founders Brewing.",4.3
26772,Founders KBS (Kentucky Breakfast Stout),"2016 bottle, rich biscuit chocolate coffee cake, hints of coconut vanilla and fruity esters, lovely medium sweetness, med roasted bitterness, light alcohol warmth and bourbony spike.",4.3
29110,Founders KBS (Kentucky Breakfast Stout),bottle thanks to secret santa. wow! this is great. aroma of coffee with a bit of sweetness as well. there seems to be a little malt too. taste is fantastic coffee at first followed by malt a little roastiness and accompanied by a smooth creamy mouthfeel and a lingering aftertaste of coffee and chocolate. awsome brew.,4.6
26424,Founders KBS (Kentucky Breakfast Stout),"355ml. 2017 vintage. Pours black with a thin mocha foam coloured cap. On the nose, LOTS of dark coffee notes up front, molasses, butterscotch/maple hiding behind that, with light ash, sponge toffee, roasted malts, faint dark chocolate, and a tiny bit of roasted hazelnut. Full bodied (but lighter than I was expecting) with moderate sweetness with a boozy black licorice heavy entrance, raisins, a mineral forward bitterness that holds it together, a light note that makes me think brandy, and espresso that heads into heavy roasted malt notes, tannic dark coffee with some of the bourbon finish hiding underneath and a long, long tannic roasted malt heavy finish. Whew...giant.",4.2
26586,Founders KBS (Kentucky Breakfast Stout),"35,5cl bottle purchased @ Rock Out Shop. 11,9 % ABV. Belle robe noire avec mousse brune. Attaque sur le café et le chocolat au lait. Malts torréfiés et tartine grillée. Finale sur la vanille avant une belle rondeur sur le bourbon.",4.5
29072,Founders KBS (Kentucky Breakfast Stout),"Bottle. Black - offwhite head. Coffee, used cold grounded coffee, light bourbon aroma. Taste: coffee, sweetnessm burning bourbon feeling, wood, vanilla. LIght hoppy finish.",4.0
28625,Founders KBS (Kentucky Breakfast Stout),"Groan.  Another beer that could not possibly live up to the hype, and didn’t.  I’ll put it right next to Sexual Chocolate on my shelf.  When I tasted this I thought... tastes like a bourbon stout.  That was it.  My head didn’t explode.",3.8
26348,Founders KBS (Kentucky Breakfast Stout),"33cl from bottle bought at Real Ale. Coffee, vanilla, but especially oak and bourbon. Boozy finish, but overall a remarkable beer.",4.7
28533,Founders KBS (Kentucky Breakfast Stout),"Wow. If I only had one thing to say it would be wow. Poured from a bottle with virtually no head and is very, very dark. The taste unparalleled. The aroma is amazing. I actually started laughing after smelling this beer in anticipation of the taste. Has a tingly aftertaste. You can taste and smell a hint of coffee. This was truly nailed on the head. Wow. As close to perfect as a beer can get.",4.9
26763,Founders KBS (Kentucky Breakfast Stout),"Shared bottle. Pours very dark brown with a thin tan head. Complex aroma - vanilla, chocolate, coffee, sweet smoke, spices - that translates into the flavour. Lovely warm finish",4.1
28556,Founders KBS (Kentucky Breakfast Stout),"Tap at Founders in a snifter. Bourbon and vanilla scented. Black with minimal brown head fading to a tan color. Medium-bitter and medium-heavy sweet but well balanced. Medium-heavy bodied, light carbonation, with thin feel makes for smooth travel down the throat with sweet finish. Very drinkable.",4.2
29172,Founders KBS (Kentucky Breakfast Stout),"12oz bottle thanks to Styles: Pours to a dark black, opaque body with a medium-sized dark tan head that lasts.  The aroma is mild bourbon (not at all any alcoholic burn, much more flavorful), coffee, chocolate, with some sweet caramel in the background along with some roasted malt, barley, and toffee.  Taste is coffee, charred wood, but very much in an aged and milder sort of way, bourbon (not burning and over-the-top, but a nice mild flavor that helps to cut through the coffee), chocolate, bakers chocolate, roasted malt, charred oak, some light tannins, vanilla, and milk chocolate with a bourbon center.  There is a bit of pepper in the flavor as well.  Full bodied, medium carbonation, finishes with some alcoholic bourbon notes (ok it finally comes out in the finish), roasted coffee, roasted malt, and oak.",3.7
26906,Founders KBS (Kentucky Breakfast Stout),"2017 Update:  From bottle better rating up from 3.8 to 4.2  Palate is a bit rough.  Nose is completely coffee.  Taste is less bourbon but present.  Still balanced.  and still enjoyable.  Wood harshness could be stepped down.  

2016: Truly not as amazing as expected. For the hype get epic BBB. Nose light vanilla. Lots of coffe notes little barrel or bourbon. I am guessingthey arerepeating barrels. Thick on tongue. Good beer but not incredible. Nice lasting head.",4.2
27577,Founders KBS (Kentucky Breakfast Stout),"First impressions are the sweetness, alcohol, coffee and bourbon. Molasses. Vanilla. Just slight touches of tar, tobacco.

Interesting soft vanilla mouth feel. Body is just a bit light for a bourbon-barrel imperial stout.

Not as ""Roasted"" as some Imperial Stouts. 

An excellent beer, though I’d rate it a bit below the RB average. A bit too dominated by the alcohol and bourbon. Would like to taste a bit more of the dried fruits.

5/17/2014 notes: re-rating a beer can be a humbling experience. Drinking it tonight I really notice the chocolate on the finish.  Really missed it before...",4.1
27448,Founders KBS (Kentucky Breakfast Stout),"Bottle 2014 version, june 20th. Pours black with a small brown head. Aroma is chocolate, coffee, oak, bourbon. Taste is medium sweet with bourbon, vanilla, light caramel, medium bitter chocolate. Finish is medium roasted bitterness with a light alcohol warmth. Body is medium, slick texture and soft carbonation.",4.3
27995,Founders KBS (Kentucky Breakfast Stout),The way God would want a beer to taste.  Super duper yummy.  Here is a video of my rating.  http://www.youtube.com/watch?v=4oc3_WKzw20,5.0
28164,Founders KBS (Kentucky Breakfast Stout),12 ounce bottle.  Pitch black with a tannish dark head.  Got bourbon and chocolate in the nose.  Taste burned a little.  A nice beer.  I just think it would be better with a little age.,3.8
28027,Founders KBS (Kentucky Breakfast Stout),"Bottle into Tulip. Pitch black with no light penetration. Aroma of coffee and chocolate, like chocolate milk. Alcohol is apparent. Poured with almost no head even with an aggressive pour. Some small amount of head clings to the glass; has great legs clinging to the  side of the glass. Slightly sweet. Tastes of coffee. Not much bitterness. Strong alcohol after taste. Almost no carbonation at all. Almost gritty mouth feel, dry finish.

---Rated via Beer Buddy for iPhone",4.2
26978,Founders KBS (Kentucky Breakfast Stout),"Bottled:
Pours black with a large head.
Aroma is coffee, biscuits and vanilla.
Flavor is lots of licorice, some bitter cocoa with a dash of Bourbon leading to a warming alcohol finish.",3.3
27052,Founders KBS (Kentucky Breakfast Stout),"Bottled 2/11/16, 355 ml. 12.4 % abv. Pours black with a decent light-brown head. Aroma: Coffee (espresso lungo), licorice sweets. Dark chocolate. Taste: Mocha, dark chocolate. Touch of vanilla and bourbon. Moderately sweet, balanced roasted bitterness. White chocolate, too. Complex. Palate: Full body, creamy. Fulfilling brew. Extremely pleasant. Lovely roasted tones. Well balanced. Favourites. 
-----
Tap@HBF. Pours black with a nice light-brown head. Aroma: Chocolate. Taste: Medium sweet, pleasant balanced bitterness. Like condensed kinder chocolate. Palate: Full body. Extremely well balanced treat. (15.4.2016)",4.4
26515,Founders KBS (Kentucky Breakfast Stout),"Wersja 2017, lane z kranu. W nosie przyjemna kawowa paloność, kokos, migdał, może wanilia, toffi, lekkie orzechy (olejek etetyczny do ciast), gorzka czekolada, w smaku gładziutkie, nie za słodkie, pełni sporo, paloność tu już nieco bardziej kakaowa, trochę dechy, dość mocno palona kawa, orzechy, głównie migdał, lekka wanilia, goryczka średnia, palona, posmak palono-kakaowo-szamponowy, wychodzi nienachalny, szlachetny alkohol.",4.1
26053,Founders KBS (Kentucky Breakfast Stout),"Wayyyy overrated, this one. I actually like Breakfast Stout better than KBS. Congratulations, Universe, you win. Great stout but nothing special and little coffee. How can this compete with modern stouts like what Prairie puts out these days? Time for Founders to step up their stout game!",4.0
28513,Founders KBS (Kentucky Breakfast Stout),"12 oz. Chocolate black with a small but lasting disc of foam.  Nose of smoked Baby Ruth candy bar: chocolate, charred mesquite, vanilla, peanuts and caramel. Taste is the same with some added whiskey and vanilla. Medium-heavy body is dangerously smooth, watery and drinkable. Some bits of peppery alcohol warming on the finish.",4.9
29144,Founders KBS (Kentucky Breakfast Stout),"Thx to px2grafx. Poured a dark oily body with a small tan head. Minimal lacing on the glass. Initial aroma was a blast of bourbon. Coffee, chocolate, vanilla and oak were all here. The bourbon influence was a little overdone, but it was still very enjoyable. Never woulda guessed 10% ABV. Didn’t know what to expect after the Breakfast Stout, but this was hella better. The coffee has been muted, so perhaps it was good to have all that bourbon flavor. May 18, 2006.

April 9, 2017 rerate: Black pour, tan head that lasts. Aroma is chocolate, coffee, roast, vanilla, caramel. Medium to full body, interesting balance of coffee, chocolate and the barrel. I like it, but it still doesn’t come off as a world class imperial stout, it’s just good.",4.0
26692,Founders KBS (Kentucky Breakfast Stout),"2017 brewing. Crowler from Kunda Beverage in King of Prussia, PA. Pours oil black with minimal dark brown head. Sweet bitter coffee and booze aroma. Mouthfeel is heavy but not super heavy. Little carbonation. Taste is both of coffee and bourbon. Coffee makes it kind of bitter. Bourbon makes it sweet and bourboney but not crazily so. Very good but I doubt I’d hunt it down. Glad to have tried it though.",4.0
26362,Founders KBS (Kentucky Breakfast Stout),"Pours a black abyss of liquid with minimal fizz and a creamy tan head. Distinct strong scent of fresh brewed Ethiopian coffee. Taste has elements of cacao and spicy peppers. Finish is smokey and malty, with a hint of almond milk. Quite robust and hearty, just the ticket on a rain soaked evening in Norcal. Another quality BBS, Cheers Founders!",4.3
27540,Founders KBS (Kentucky Breakfast Stout),"Poured at home from a 12 oz. bottle. Pours a dark black with a thin tan head. Smell is of coffee and cocoa with a little sweet vanilla. Taste is cocoa, with coffee and vanilla. There’s that little burn in the back of your throat from the bourbon at the end. Medium body. Overall, an awesome beer with a lot going on...Definitely recommend!",4.4
26668,Founders KBS (Kentucky Breakfast Stout),"Opaque, dark brown like strong coffee, towering, brown head, tight lace. Aromatic nose, coffee, oak. Full body, dense flavors which fade away before the finish, sleek, rich and thick mouthfeel, aggressive and burning hot, frothy carbonation all out of the body onto the foam, long aftertaste, creamy coffee milk at finish. Dominating bitter but balanced abundantly by sweetness,, never cloying, enough acidity, almost sour, perfectly balanced. Roast character assertively coffee liqueur with cream flavored, espresso, bitter but milky chocolate flavored,, malty, tar, barley candy, spirits alcohol flavor, dried fruit, dates, uva de cavalo, raisins, prunes, herbal, vanilla, . Excellent, delicious, perfect except for the excessive alcohol,  Not sure it is worth the price. It is ! ---Rated via Beer Buddy for iPhone",4.3
